date,day,hour,measure,month,weekday,year,period
2019-09-07 07:00:00,7,7,14.0,9,5,2019,With pedestrianization
2019-09-07 08:00:00,7,8,17.0,9,5,2019,With pedestrianization
2019-09-07 09:00:00,7,9,22.0,9,5,2019,With pedestrianization
2019-09-07 10:00:00,7,10,24.0,9,5,2019,With pedestrianization
2019-09-07 11:00:00,7,11,23.0,9,5,2019,With pedestrianization
2019-09-07 12:00:00,7,12,25.0,9,5,2019,With pedestrianization
2019-09-07 13:00:00,7,13,16.0,9,5,2019,With pedestrianization
2019-09-07 14:00:00,7,14,18.0,9,5,2019,With pedestrianization
2019-09-07 15:00:00,7,15,14.0,9,5,2019,With pedestrianization
2019-09-07 16:00:00,7,16,14.0,9,5,2019,With pedestrianization
2019-09-07 17:00:00,7,17,14.0,9,5,2019,With pedestrianization
2019-09-07 18:00:00,7,18,19.0,9,5,2019,With pedestrianization
2019-09-07 19:00:00,7,19,23.0,9,5,2019,With pedestrianization
2019-09-07 20:00:00,7,20,48.0,9,5,2019,With pedestrianization
2019-09-07 21:00:00,7,21,68.0,9,5,2019,With pedestrianization
2019-09-07 22:00:00,7,22,66.0,9,5,2019,With pedestrianization
2019-09-07 23:00:00,7,23,25.0,9,5,2019,With pedestrianization
2019-09-08 00:00:00,8,0,19.0,9,6,2019,With pedestrianization
2019-09-08 01:00:00,8,1,19.0,9,6,2019,With pedestrianization
2019-09-08 02:00:00,8,2,12.0,9,6,2019,With pedestrianization
2019-09-08 03:00:00,8,3,13.0,9,6,2019,With pedestrianization
2019-09-08 04:00:00,8,4,12.0,9,6,2019,With pedestrianization
2019-09-08 05:00:00,8,5,14.0,9,6,2019,With pedestrianization
2019-09-08 06:00:00,8,6,17.0,9,6,2019,With pedestrianization
2019-09-08 07:00:00,8,7,21.0,9,6,2019,With pedestrianization
2019-09-08 08:00:00,8,8,16.0,9,6,2019,With pedestrianization
2019-09-08 09:00:00,8,9,24.0,9,6,2019,With pedestrianization
2019-09-08 10:00:00,8,10,23.0,9,6,2019,With pedestrianization
2019-09-08 11:00:00,8,11,15.0,9,6,2019,With pedestrianization
2019-09-08 12:00:00,8,12,14.0,9,6,2019,With pedestrianization
2019-09-08 13:00:00,8,13,15.0,9,6,2019,With pedestrianization
2019-09-08 14:00:00,8,14,17.0,9,6,2019,With pedestrianization
2019-09-08 15:00:00,8,15,13.0,9,6,2019,With pedestrianization
2019-09-08 16:00:00,8,16,9.0,9,6,2019,With pedestrianization
2019-09-08 17:00:00,8,17,9.0,9,6,2019,With pedestrianization
2019-09-08 18:00:00,8,18,12.0,9,6,2019,With pedestrianization
2019-09-08 19:00:00,8,19,18.0,9,6,2019,With pedestrianization
2019-09-08 20:00:00,8,20,30.0,9,6,2019,With pedestrianization
2019-09-08 21:00:00,8,21,54.0,9,6,2019,With pedestrianization
2019-09-08 22:00:00,8,22,42.0,9,6,2019,With pedestrianization
2019-09-08 23:00:00,8,23,42.0,9,6,2019,With pedestrianization
2019-09-09 00:00:00,9,0,58.0,9,0,2019,With pedestrianization
2019-09-09 01:00:00,9,1,31.0,9,0,2019,With pedestrianization
2019-09-09 02:00:00,9,2,20.0,9,0,2019,With pedestrianization
2019-09-09 03:00:00,9,3,17.0,9,0,2019,With pedestrianization
2019-09-09 04:00:00,9,4,16.0,9,0,2019,With pedestrianization
2019-09-09 05:00:00,9,5,23.0,9,0,2019,With pedestrianization
2019-09-09 06:00:00,9,6,28.0,9,0,2019,With pedestrianization
2019-09-09 07:00:00,9,7,44.0,9,0,2019,With pedestrianization
2019-09-09 08:00:00,9,8,63.0,9,0,2019,With pedestrianization
2019-09-09 09:00:00,9,9,74.0,9,0,2019,With pedestrianization
2019-09-09 10:00:00,9,10,68.0,9,0,2019,With pedestrianization
2019-09-09 11:00:00,9,11,58.0,9,0,2019,With pedestrianization
2019-09-09 12:00:00,9,12,54.0,9,0,2019,With pedestrianization
2019-09-09 13:00:00,9,13,22.0,9,0,2019,With pedestrianization
2019-09-09 14:00:00,9,14,14.0,9,0,2019,With pedestrianization
2019-09-09 15:00:00,9,15,13.0,9,0,2019,With pedestrianization
2019-09-09 16:00:00,9,16,15.0,9,0,2019,With pedestrianization
2019-09-09 17:00:00,9,17,14.0,9,0,2019,With pedestrianization
2019-09-09 18:00:00,9,18,18.0,9,0,2019,With pedestrianization
2019-09-09 19:00:00,9,19,20.0,9,0,2019,With pedestrianization
2019-09-09 20:00:00,9,20,26.0,9,0,2019,With pedestrianization
2019-09-09 21:00:00,9,21,46.0,9,0,2019,With pedestrianization
2019-09-09 22:00:00,9,22,43.0,9,0,2019,With pedestrianization
2019-09-09 23:00:00,9,23,35.0,9,0,2019,With pedestrianization
2019-09-10 00:00:00,10,0,15.0,9,1,2019,With pedestrianization
2019-09-10 01:00:00,10,1,13.0,9,1,2019,With pedestrianization
2019-09-10 02:00:00,10,2,10.0,9,1,2019,With pedestrianization
2019-09-10 03:00:00,10,3,13.0,9,1,2019,With pedestrianization
2019-09-10 04:00:00,10,4,11.0,9,1,2019,With pedestrianization
2019-09-10 05:00:00,10,5,14.0,9,1,2019,With pedestrianization
2019-09-10 06:00:00,10,6,15.0,9,1,2019,With pedestrianization
2019-09-10 07:00:00,10,7,27.0,9,1,2019,With pedestrianization
2019-09-10 08:00:00,10,8,34.0,9,1,2019,With pedestrianization
2019-09-10 09:00:00,10,9,34.0,9,1,2019,With pedestrianization
2019-09-10 10:00:00,10,10,31.0,9,1,2019,With pedestrianization
2019-09-10 11:00:00,10,11,28.0,9,1,2019,With pedestrianization
2019-09-10 12:00:00,10,12,26.0,9,1,2019,With pedestrianization
2019-09-10 13:00:00,10,13,27.0,9,1,2019,With pedestrianization
2019-09-10 14:00:00,10,14,19.0,9,1,2019,With pedestrianization
2019-09-10 15:00:00,10,15,22.0,9,1,2019,With pedestrianization
2019-09-10 16:00:00,10,16,26.0,9,1,2019,With pedestrianization
2019-09-10 17:00:00,10,17,25.0,9,1,2019,With pedestrianization
2019-09-10 18:00:00,10,18,23.0,9,1,2019,With pedestrianization
2019-09-10 19:00:00,10,19,24.0,9,1,2019,With pedestrianization
2019-09-10 20:00:00,10,20,20.0,9,1,2019,With pedestrianization
2019-09-10 21:00:00,10,21,21.0,9,1,2019,With pedestrianization
2019-09-10 22:00:00,10,22,17.0,9,1,2019,With pedestrianization
2019-09-10 23:00:00,10,23,15.0,9,1,2019,With pedestrianization
2019-09-11 00:00:00,11,0,13.0,9,2,2019,With pedestrianization
2019-09-11 01:00:00,11,1,18.0,9,2,2019,With pedestrianization
2019-09-11 02:00:00,11,2,9.0,9,2,2019,With pedestrianization
2019-09-11 03:00:00,11,3,11.0,9,2,2019,With pedestrianization
2019-09-11 04:00:00,11,4,12.0,9,2,2019,With pedestrianization
2019-09-11 05:00:00,11,5,10.0,9,2,2019,With pedestrianization
2019-09-11 06:00:00,11,6,13.0,9,2,2019,With pedestrianization
2019-09-11 07:00:00,11,7,32.0,9,2,2019,With pedestrianization
2019-09-11 08:00:00,11,8,40.0,9,2,2019,With pedestrianization
2019-09-11 09:00:00,11,9,43.0,9,2,2019,With pedestrianization
2019-09-11 10:00:00,11,10,37.0,9,2,2019,With pedestrianization
2019-09-11 11:00:00,11,11,34.0,9,2,2019,With pedestrianization
2019-09-11 12:00:00,11,12,32.0,9,2,2019,With pedestrianization
2019-09-11 13:00:00,11,13,30.0,9,2,2019,With pedestrianization
2019-09-11 14:00:00,11,14,27.0,9,2,2019,With pedestrianization
2019-09-11 15:00:00,11,15,28.0,9,2,2019,With pedestrianization
2019-09-11 16:00:00,11,16,26.0,9,2,2019,With pedestrianization
2019-09-11 17:00:00,11,17,33.0,9,2,2019,With pedestrianization
2019-09-11 18:00:00,11,18,26.0,9,2,2019,With pedestrianization
2019-09-11 19:00:00,11,19,37.0,9,2,2019,With pedestrianization
2019-09-11 20:00:00,11,20,37.0,9,2,2019,With pedestrianization
2019-09-11 21:00:00,11,21,35.0,9,2,2019,With pedestrianization
2019-09-11 22:00:00,11,22,37.0,9,2,2019,With pedestrianization
2019-09-11 23:00:00,11,23,35.0,9,2,2019,With pedestrianization
2019-09-12 00:00:00,12,0,22.0,9,3,2019,With pedestrianization
2019-09-12 01:00:00,12,1,21.0,9,3,2019,With pedestrianization
2019-09-12 02:00:00,12,2,11.0,9,3,2019,With pedestrianization
2019-09-12 03:00:00,12,3,11.0,9,3,2019,With pedestrianization
2019-09-12 04:00:00,12,4,16.0,9,3,2019,With pedestrianization
2019-09-12 05:00:00,12,5,12.0,9,3,2019,With pedestrianization
2019-09-12 06:00:00,12,6,15.0,9,3,2019,With pedestrianization
2019-09-12 07:00:00,12,7,39.0,9,3,2019,With pedestrianization
2019-09-12 08:00:00,12,8,43.0,9,3,2019,With pedestrianization
2019-09-12 09:00:00,12,9,40.0,9,3,2019,With pedestrianization
2019-09-12 10:00:00,12,10,36.0,9,3,2019,With pedestrianization
2019-09-12 11:00:00,12,11,31.0,9,3,2019,With pedestrianization
2019-09-12 12:00:00,12,12,32.0,9,3,2019,With pedestrianization
2019-09-12 13:00:00,12,13,38.0,9,3,2019,With pedestrianization
2019-09-12 14:00:00,12,14,32.0,9,3,2019,With pedestrianization
2019-09-12 15:00:00,12,15,30.0,9,3,2019,With pedestrianization
2019-09-12 16:00:00,12,16,31.0,9,3,2019,With pedestrianization
2019-09-12 17:00:00,12,17,33.0,9,3,2019,With pedestrianization
2019-09-12 18:00:00,12,18,29.0,9,3,2019,With pedestrianization
2019-09-12 19:00:00,12,19,31.0,9,3,2019,With pedestrianization
2019-09-12 20:00:00,12,20,58.0,9,3,2019,With pedestrianization
2019-09-12 21:00:00,12,21,81.0,9,3,2019,With pedestrianization
2019-09-12 22:00:00,12,22,87.0,9,3,2019,With pedestrianization
2019-09-12 23:00:00,12,23,71.0,9,3,2019,With pedestrianization
2019-09-13 00:00:00,13,0,40.0,9,4,2019,With pedestrianization
2019-09-13 01:00:00,13,1,48.0,9,4,2019,With pedestrianization
2019-09-13 02:00:00,13,2,42.0,9,4,2019,With pedestrianization
2019-09-13 03:00:00,13,3,25.0,9,4,2019,With pedestrianization
2019-09-13 04:00:00,13,4,19.0,9,4,2019,With pedestrianization
2019-09-13 05:00:00,13,5,20.0,9,4,2019,With pedestrianization
2019-09-13 06:00:00,13,6,20.0,9,4,2019,With pedestrianization
2019-09-13 07:00:00,13,7,31.0,9,4,2019,With pedestrianization
2019-09-13 08:00:00,13,8,46.0,9,4,2019,With pedestrianization
2019-09-13 09:00:00,13,9,50.0,9,4,2019,With pedestrianization
2019-09-13 10:00:00,13,10,45.0,9,4,2019,With pedestrianization
2019-09-13 11:00:00,13,11,49.0,9,4,2019,With pedestrianization
2019-09-13 12:00:00,13,12,63.0,9,4,2019,With pedestrianization
2019-09-13 13:00:00,13,13,59.0,9,4,2019,With pedestrianization
2019-09-13 14:00:00,13,14,58.0,9,4,2019,With pedestrianization
2019-09-13 15:00:00,13,15,51.0,9,4,2019,With pedestrianization
2019-09-13 16:00:00,13,16,44.0,9,4,2019,With pedestrianization
2019-09-13 17:00:00,13,17,28.0,9,4,2019,With pedestrianization
2019-09-13 18:00:00,13,18,26.0,9,4,2019,With pedestrianization
2019-09-13 19:00:00,13,19,29.0,9,4,2019,With pedestrianization
2019-09-13 20:00:00,13,20,35.0,9,4,2019,With pedestrianization
2019-09-13 21:00:00,13,21,36.0,9,4,2019,With pedestrianization
2019-09-13 22:00:00,13,22,30.0,9,4,2019,With pedestrianization
2019-09-13 23:00:00,13,23,25.0,9,4,2019,With pedestrianization
2019-09-14 00:00:00,14,0,27.0,9,5,2019,With pedestrianization
2019-09-14 01:00:00,14,1,33.0,9,5,2019,With pedestrianization
2019-09-14 02:00:00,14,2,25.0,9,5,2019,With pedestrianization
2019-09-14 03:00:00,14,3,20.0,9,5,2019,With pedestrianization
2019-09-14 04:00:00,14,4,21.0,9,5,2019,With pedestrianization
2019-09-14 05:00:00,14,5,20.0,9,5,2019,With pedestrianization
2019-09-14 06:00:00,14,6,27.0,9,5,2019,With pedestrianization
2019-09-14 07:00:00,14,7,22.0,9,5,2019,With pedestrianization
2019-09-14 08:00:00,14,8,24.0,9,5,2019,With pedestrianization
2019-09-14 09:00:00,14,9,33.0,9,5,2019,With pedestrianization
2019-09-14 10:00:00,14,10,35.0,9,5,2019,With pedestrianization
2019-09-14 11:00:00,14,11,32.0,9,5,2019,With pedestrianization
2019-09-14 12:00:00,14,12,26.0,9,5,2019,With pedestrianization
2019-09-14 13:00:00,14,13,32.0,9,5,2019,With pedestrianization
2019-09-14 14:00:00,14,14,39.0,9,5,2019,With pedestrianization
2019-09-14 15:00:00,14,15,31.0,9,5,2019,With pedestrianization
2019-09-14 16:00:00,14,16,30.0,9,5,2019,With pedestrianization
2019-09-14 17:00:00,14,17,33.0,9,5,2019,With pedestrianization
2019-09-14 18:00:00,14,18,27.0,9,5,2019,With pedestrianization
2019-09-14 19:00:00,14,19,34.0,9,5,2019,With pedestrianization
2019-09-14 20:00:00,14,20,50.0,9,5,2019,With pedestrianization
2019-09-14 21:00:00,14,21,49.0,9,5,2019,With pedestrianization
2019-09-14 22:00:00,14,22,48.0,9,5,2019,With pedestrianization
2019-09-14 23:00:00,14,23,43.0,9,5,2019,With pedestrianization
2019-09-15 00:00:00,15,0,30.0,9,6,2019,With pedestrianization
2019-09-15 01:00:00,15,1,28.0,9,6,2019,With pedestrianization
2019-09-15 02:00:00,15,2,25.0,9,6,2019,With pedestrianization
2019-09-15 03:00:00,15,3,22.0,9,6,2019,With pedestrianization
2019-09-15 04:00:00,15,4,30.0,9,6,2019,With pedestrianization
2019-09-15 05:00:00,15,5,27.0,9,6,2019,With pedestrianization
2019-09-15 06:00:00,15,6,38.0,9,6,2019,With pedestrianization
2019-09-15 07:00:00,15,7,30.0,9,6,2019,With pedestrianization
2019-09-15 08:00:00,15,8,28.0,9,6,2019,With pedestrianization
2019-09-15 09:00:00,15,9,40.0,9,6,2019,With pedestrianization
2019-09-15 10:00:00,15,10,26.0,9,6,2019,With pedestrianization
2019-09-15 11:00:00,15,11,20.0,9,6,2019,With pedestrianization
2019-09-15 12:00:00,15,12,19.0,9,6,2019,With pedestrianization
2019-09-15 13:00:00,15,13,20.0,9,6,2019,With pedestrianization
2019-09-15 14:00:00,15,14,18.0,9,6,2019,With pedestrianization
2019-09-15 15:00:00,15,15,14.0,9,6,2019,With pedestrianization
2019-09-15 16:00:00,15,16,12.0,9,6,2019,With pedestrianization
2019-09-15 17:00:00,15,17,10.0,9,6,2019,With pedestrianization
2019-09-15 18:00:00,15,18,18.0,9,6,2019,With pedestrianization
2019-09-15 19:00:00,15,19,17.0,9,6,2019,With pedestrianization
2019-09-15 20:00:00,15,20,23.0,9,6,2019,With pedestrianization
2019-09-15 21:00:00,15,21,35.0,9,6,2019,With pedestrianization
2019-09-15 22:00:00,15,22,29.0,9,6,2019,With pedestrianization
2019-09-15 23:00:00,15,23,33.0,9,6,2019,With pedestrianization
2019-09-16 00:00:00,16,0,29.0,9,0,2019,With pedestrianization
2019-09-16 01:00:00,16,1,30.0,9,0,2019,With pedestrianization
2019-09-16 02:00:00,16,2,25.0,9,0,2019,With pedestrianization
2019-09-16 03:00:00,16,3,13.0,9,0,2019,With pedestrianization
2019-09-16 04:00:00,16,4,16.0,9,0,2019,With pedestrianization
2019-09-16 05:00:00,16,5,17.0,9,0,2019,With pedestrianization
2019-09-16 06:00:00,16,6,24.0,9,0,2019,With pedestrianization
2019-09-16 07:00:00,16,7,44.0,9,0,2019,With pedestrianization
2019-09-16 08:00:00,16,8,56.0,9,0,2019,With pedestrianization
2019-09-16 09:00:00,16,9,60.0,9,0,2019,With pedestrianization
2019-09-16 10:00:00,16,10,69.0,9,0,2019,With pedestrianization
2019-09-16 11:00:00,16,11,58.0,9,0,2019,With pedestrianization
2019-09-16 12:00:00,16,12,46.0,9,0,2019,With pedestrianization
2019-09-16 13:00:00,16,13,44.0,9,0,2019,With pedestrianization
2019-09-16 14:00:00,16,14,36.0,9,0,2019,With pedestrianization
2019-09-16 15:00:00,16,15,28.0,9,0,2019,With pedestrianization
2019-09-16 16:00:00,16,16,22.0,9,0,2019,With pedestrianization
2019-09-16 17:00:00,16,17,22.0,9,0,2019,With pedestrianization
2019-09-16 18:00:00,16,18,33.0,9,0,2019,With pedestrianization
2019-09-16 19:00:00,16,19,44.0,9,0,2019,With pedestrianization
2019-09-16 20:00:00,16,20,65.0,9,0,2019,With pedestrianization
2019-09-16 21:00:00,16,21,94.0,9,0,2019,With pedestrianization
2019-09-16 22:00:00,16,22,87.0,9,0,2019,With pedestrianization
2019-09-16 23:00:00,16,23,83.0,9,0,2019,With pedestrianization
2019-09-17 00:00:00,17,0,77.0,9,1,2019,With pedestrianization
2019-09-17 01:00:00,17,1,47.0,9,1,2019,With pedestrianization
2019-09-17 02:00:00,17,2,40.0,9,1,2019,With pedestrianization
2019-09-17 03:00:00,17,3,43.0,9,1,2019,With pedestrianization
2019-09-17 04:00:00,17,4,36.0,9,1,2019,With pedestrianization
2019-09-17 05:00:00,17,5,32.0,9,1,2019,With pedestrianization
2019-09-17 06:00:00,17,6,31.0,9,1,2019,With pedestrianization
2019-09-17 07:00:00,17,7,53.0,9,1,2019,With pedestrianization
2019-09-17 08:00:00,17,8,67.0,9,1,2019,With pedestrianization
2019-09-17 09:00:00,17,9,78.0,9,1,2019,With pedestrianization
2019-09-17 10:00:00,17,10,72.0,9,1,2019,With pedestrianization
2019-09-17 11:00:00,17,11,61.0,9,1,2019,With pedestrianization
2019-09-17 12:00:00,17,12,49.0,9,1,2019,With pedestrianization
2019-09-17 13:00:00,17,13,59.0,9,1,2019,With pedestrianization
2019-09-17 14:00:00,17,14,42.0,9,1,2019,With pedestrianization
2019-09-17 15:00:00,17,15,25.0,9,1,2019,With pedestrianization
2019-09-17 16:00:00,17,16,27.0,9,1,2019,With pedestrianization
2019-09-17 17:00:00,17,17,25.0,9,1,2019,With pedestrianization
2019-09-17 18:00:00,17,18,34.0,9,1,2019,With pedestrianization
2019-09-17 19:00:00,17,19,43.0,9,1,2019,With pedestrianization
2019-09-17 20:00:00,17,20,23.0,9,1,2019,With pedestrianization
2019-09-17 21:00:00,17,21,26.0,9,1,2019,With pedestrianization
2019-09-17 22:00:00,17,22,38.0,9,1,2019,With pedestrianization
2019-09-17 23:00:00,17,23,44.0,9,1,2019,With pedestrianization
2019-09-18 00:00:00,18,0,24.0,9,2,2019,With pedestrianization
2019-09-18 01:00:00,18,1,36.0,9,2,2019,With pedestrianization
2019-09-18 02:00:00,18,2,32.0,9,2,2019,With pedestrianization
2019-09-18 03:00:00,18,3,21.0,9,2,2019,With pedestrianization
2019-09-18 04:00:00,18,4,28.0,9,2,2019,With pedestrianization
2019-09-18 05:00:00,18,5,24.0,9,2,2019,With pedestrianization
2019-09-18 06:00:00,18,6,26.0,9,2,2019,With pedestrianization
2019-09-18 07:00:00,18,7,43.0,9,2,2019,With pedestrianization
2019-09-18 08:00:00,18,8,61.0,9,2,2019,With pedestrianization
2019-09-18 09:00:00,18,9,78.0,9,2,2019,With pedestrianization
2019-09-18 10:00:00,18,10,65.0,9,2,2019,With pedestrianization
2019-09-18 11:00:00,18,11,61.0,9,2,2019,With pedestrianization
2019-09-18 12:00:00,18,12,58.0,9,2,2019,With pedestrianization
2019-09-18 13:00:00,18,13,52.0,9,2,2019,With pedestrianization
2019-09-18 14:00:00,18,14,42.0,9,2,2019,With pedestrianization
2019-09-18 15:00:00,18,15,39.0,9,2,2019,With pedestrianization
2019-09-18 16:00:00,18,16,39.0,9,2,2019,With pedestrianization
2019-09-18 17:00:00,18,17,36.0,9,2,2019,With pedestrianization
2019-09-18 18:00:00,18,18,33.0,9,2,2019,With pedestrianization
2019-09-18 19:00:00,18,19,35.0,9,2,2019,With pedestrianization
2019-09-18 20:00:00,18,20,46.0,9,2,2019,With pedestrianization
2019-09-18 21:00:00,18,21,58.0,9,2,2019,With pedestrianization
2019-09-18 22:00:00,18,22,61.0,9,2,2019,With pedestrianization
2019-09-18 23:00:00,18,23,75.0,9,2,2019,With pedestrianization
2019-09-19 00:00:00,19,0,89.0,9,3,2019,With pedestrianization
2019-09-19 01:00:00,19,1,64.0,9,3,2019,With pedestrianization
2019-09-19 02:00:00,19,2,51.0,9,3,2019,With pedestrianization
2019-09-19 03:00:00,19,3,23.0,9,3,2019,With pedestrianization
2019-09-19 04:00:00,19,4,26.0,9,3,2019,With pedestrianization
2019-09-19 05:00:00,19,5,27.0,9,3,2019,With pedestrianization
2019-09-19 06:00:00,19,6,27.0,9,3,2019,With pedestrianization
2019-09-19 07:00:00,19,7,54.0,9,3,2019,With pedestrianization
2019-09-19 08:00:00,19,8,73.0,9,3,2019,With pedestrianization
2019-09-19 09:00:00,19,9,78.0,9,3,2019,With pedestrianization
2019-09-19 10:00:00,19,10,77.0,9,3,2019,With pedestrianization
2019-09-19 11:00:00,19,11,65.0,9,3,2019,With pedestrianization
2019-09-19 12:00:00,19,12,53.0,9,3,2019,With pedestrianization
2019-09-19 13:00:00,19,13,49.0,9,3,2019,With pedestrianization
2019-09-19 14:00:00,19,14,25.0,9,3,2019,With pedestrianization
2019-09-19 15:00:00,19,15,22.0,9,3,2019,With pedestrianization
2019-09-19 16:00:00,19,16,22.0,9,3,2019,With pedestrianization
2019-09-19 17:00:00,19,17,22.0,9,3,2019,With pedestrianization
2019-09-19 18:00:00,19,18,28.0,9,3,2019,With pedestrianization
2019-09-19 19:00:00,19,19,34.0,9,3,2019,With pedestrianization
2019-09-19 20:00:00,19,20,66.0,9,3,2019,With pedestrianization
2019-09-19 21:00:00,19,21,77.0,9,3,2019,With pedestrianization
2019-09-19 22:00:00,19,22,54.0,9,3,2019,With pedestrianization
2019-09-19 23:00:00,19,23,54.0,9,3,2019,With pedestrianization
2019-09-20 00:00:00,20,0,58.0,9,4,2019,With pedestrianization
2019-09-20 01:00:00,20,1,38.0,9,4,2019,With pedestrianization
2019-09-20 02:00:00,20,2,26.0,9,4,2019,With pedestrianization
2019-09-20 03:00:00,20,3,26.0,9,4,2019,With pedestrianization
2019-09-20 04:00:00,20,4,31.0,9,4,2019,With pedestrianization
2019-09-20 05:00:00,20,5,28.0,9,4,2019,With pedestrianization
2019-09-20 06:00:00,20,6,36.0,9,4,2019,With pedestrianization
2019-09-20 07:00:00,20,7,61.0,9,4,2019,With pedestrianization
2019-09-20 08:00:00,20,8,81.0,9,4,2019,With pedestrianization
2019-09-20 09:00:00,20,9,73.0,9,4,2019,With pedestrianization
2019-09-20 10:00:00,20,10,46.0,9,4,2019,With pedestrianization
2019-09-20 11:00:00,20,11,36.0,9,4,2019,With pedestrianization
2019-09-20 12:00:00,20,12,30.0,9,4,2019,With pedestrianization
2019-09-20 13:00:00,20,13,29.0,9,4,2019,With pedestrianization
2019-09-20 14:00:00,20,14,25.0,9,4,2019,With pedestrianization
2019-09-20 15:00:00,20,15,26.0,9,4,2019,With pedestrianization
2019-09-20 16:00:00,20,16,27.0,9,4,2019,With pedestrianization
2019-09-20 17:00:00,20,17,30.0,9,4,2019,With pedestrianization
2019-09-20 18:00:00,20,18,27.0,9,4,2019,With pedestrianization
2019-09-20 19:00:00,20,19,28.0,9,4,2019,With pedestrianization
2019-09-20 20:00:00,20,20,32.0,9,4,2019,With pedestrianization
2019-09-20 21:00:00,20,21,27.0,9,4,2019,With pedestrianization
2019-09-20 22:00:00,20,22,57.0,9,4,2019,With pedestrianization
2019-09-20 23:00:00,20,23,57.0,9,4,2019,With pedestrianization
2019-09-21 00:00:00,21,0,46.0,9,5,2019,With pedestrianization
2019-09-21 01:00:00,21,1,43.0,9,5,2019,With pedestrianization
2019-09-21 02:00:00,21,2,33.0,9,5,2019,With pedestrianization
2019-09-21 03:00:00,21,3,32.0,9,5,2019,With pedestrianization
2019-09-21 04:00:00,21,4,32.0,9,5,2019,With pedestrianization
2019-09-21 05:00:00,21,5,33.0,9,5,2019,With pedestrianization
