,actual,predicted,difference,mae,mse
822,99.0,67.18259,31.817413,31.817413,1012.3478
823,96.99999,82.12982,14.870171,14.870171,221.12198
824,110.99999,88.7501,22.249893,22.249893,495.05774
825,96.99999,96.078514,0.9214783,0.9214783,0.8491222
826,83.0,94.78422,-11.784218,11.784218,138.86778
827,78.99999,88.0375,-9.037506,9.037506,81.67651
828,89.99999,81.84054,8.159454,8.159454,66.5767
829,101.99999,83.03625,18.963745,18.963745,359.62363
830,117.0,89.34022,27.659782,27.659782,765.06354
831,94.0,97.98337,-3.983368,3.983368,15.86722
832,87.99999,95.09374,-7.09375,7.09375,50.32129
833,101.0,90.09533,10.904671,10.904671,118.91184
834,87.0,91.479706,-4.479706,4.479706,20.067764
835,83.99999,87.781044,-3.7810516,3.7810516,14.296351
836,78.99999,84.48338,-5.483391,5.483391,30.067575
837,99.99999,80.43077,19.569221,19.569221,382.95444
838,66.0,86.645226,-20.645226,20.645226,426.22534
839,58.0,76.88316,-18.883163,18.883163,356.57385
840,52.0,65.834206,-13.834206,13.834206,191.38524
841,49.0,56.428024,-7.4280243,7.4280243,55.175545
842,45.000004,50.448025,-5.448021,5.448021,29.680933
843,48.0,46.242733,1.757267,1.757267,3.0879872
844,57.0,46.084446,10.915554,10.915554,119.14932
845,57.0,51.213314,5.786686,5.786686,33.485733
846,63.0,54.124123,8.875877,8.875877,78.7812
847,74.0,58.524387,15.475613,15.475613,239.49458
848,76.0,66.20526,9.794739,9.794739,95.936905
849,82.0,71.15265,10.847351,10.847351,117.66502
850,90.99999,76.179535,14.820457,14.820457,219.64597
851,87.0,82.386925,4.6130753,4.6130753,21.280464
852,90.99999,83.8961,7.1038895,7.1038895,50.465244
853,87.99999,85.85781,2.1421814,2.1421814,4.588941
854,89.0,85.56505,3.4349518,3.4349518,11.798894
855,76.99999,85.53587,-8.535881,8.535881,72.86127
856,83.99999,80.58421,3.415779,3.415779,11.667547
857,99.0,80.39374,18.606262,18.606262,346.193
858,96.99999,86.76295,10.237045,10.237045,104.7971
859,80.0,89.94687,-9.946869,9.946869,98.9402
860,73.0,84.89699,-11.896988,11.896988,141.53831
861,78.99999,77.88469,1.115303,1.115303,1.2439009
862,66.0,76.298195,-10.298195,10.298195,106.05282
863,52.0,70.20155,-18.201553,18.201553,331.29654
864,52.0,59.576363,-7.5763626,7.5763626,57.40127
865,60.0,53.69529,6.3047104,6.3047104,39.749374
866,59.0,55.55047,3.4495316,3.4495316,11.899268
867,55.0,56.879513,-1.8795128,1.8795128,3.5325682
868,57.0,55.494244,1.5057564,1.5057564,2.2673023
869,55.0,55.56193,-0.5619316,0.5619316,0.31576714
870,62.0,54.54286,7.457142,7.457142,55.608967
871,69.0,57.70546,11.29454,11.29454,127.56664
872,85.0,63.199024,21.800976,21.800976,475.28253
873,76.0,73.60174,2.398262,2.398262,5.751661
874,72.0,75.22754,-3.227539,3.227539,10.417008
875,87.99999,73.30771,14.692284,14.692284,215.8632
876,87.0,78.903244,8.096756,8.096756,65.55746
877,89.0,81.86666,7.133339,7.133339,50.884525
878,94.0,84.24971,9.75029,9.75029,95.06815
879,110.0,87.29377,22.70623,22.70623,515.5729
880,103.99999,94.29752,9.702469,9.702469,94.1379
881,98.0,96.25703,1.7429733,1.7429733,3.037956
882,89.99999,94.84966,-4.8496704,4.8496704,23.519302
883,80.0,90.69607,-10.696068,10.696068,114.40587
884,70.0,83.925064,-13.925064,13.925064,193.90741
885,63.0,75.54731,-12.54731,12.54731,157.43498
886,67.0,67.49488,-0.49488068,0.49488068,0.24490689
887,64.0,65.54299,-1.5429916,1.5429916,2.3808231
888,54.0,63.83384,-9.833839,9.833839,96.7044
889,51.0,57.91789,-6.9178886,6.9178886,47.85718
890,56.0,52.99107,3.0089302,3.0089302,9.053661
891,59.0,53.31676,5.683239,5.683239,32.299206
892,66.0,55.63058,10.369419,10.369419,107.52485
893,65.0,60.663815,4.3361855,4.3361855,18.802504
894,70.0,62.870033,7.1299667,7.1299667,50.836426
895,87.0,66.136734,20.863266,20.863266,435.27588
896,83.99999,75.64537,8.354622,8.354622,69.799706
897,83.0,79.58656,3.413437,3.413437,11.651551
898,96.0,80.76434,15.235657,15.235657,232.12523
899,85.99999,86.16037,-0.1603775,0.1603775,0.025720943
900,92.0,85.185555,6.8144455,6.8144455,46.43667
901,103.0,86.62164,16.378357,16.378357,268.25058
902,94.0,91.479095,2.5209045,2.5209045,6.3549595
903,85.99999,91.02042,-5.020424,5.020424,25.204657
904,87.99999,87.418526,0.5814667,0.5814667,0.3381035
905,108.0,85.65002,22.349983,22.349983,499.52176
906,94.0,92.19578,1.8042221,1.8042221,3.2552173
907,73.0,91.630516,-18.630516,18.630516,347.09613
908,66.0,82.41456,-16.414558,16.414558,269.4377
909,65.0,72.59333,-7.5933304,7.5933304,57.658665
910,61.000004,66.47471,-5.4747047,5.4747047,29.972391
911,56.0,62.23944,-6.239441,6.239441,38.930622
912,48.0,57.938118,-9.938118,9.938118,98.76619
913,45.000004,51.48432,-6.484318,6.484318,42.046375
914,49.0,46.55769,2.4423103,2.4423103,5.96488
915,65.0,46.6574,18.342602,18.342602,336.45105
916,78.99999,55.613567,23.386425,23.386425,546.92487
917,94.99999,67.58891,27.41108,27.41108,751.36725
918,103.0,80.68991,22.31009,22.31009,497.74008
919,99.0,90.114494,8.885506,8.885506,78.95221
920,101.99999,92.851135,9.148857,9.148857,83.701584
